Particle,x,y,z
1,124.845,649.519,-1.08848e+27
0,-496.299,147.633,9.33934e+27
1,141.092,648.357,-1.09606e+27
0,-494.506,161.7,9.40434e+27
1,157.306,646.79,-1.10368e+27
0,-492.362,175.72,9.46978e+27
1,173.48,644.817,-1.11136e+27
0,-489.87,189.685,9.53568e+27
1,189.602,642.44,-1.1191e+27
0,-487.03,203.584,9.60204e+27
1,205.662,639.659,-1.12689e+27
0,-483.844,217.411,9.66886e+27
1,221.65,636.477,-1.13473e+27
0,-480.313,231.156,9.73615e+27
1,237.557,632.895,-1.14263e+27
0,-476.441,244.81,9.80391e+27
1,253.371,628.916,-1.15058e+27
0,-472.229,258.365,9.87213e+27
1,269.084,624.541,-1.15858e+27
0,-467.68,271.813,9.94083e+27
1,284.685,619.773,-1.16665e+27
0,-462.796,285.145,1.001e+28
1,300.165,614.615,-1.17477e+27
0,-457.58,298.352,1.00797e+28
1,315.514,609.07,-1.18294e+27
0,-452.036,311.427,1.01498e+28
1,330.721,603.141,-1.19117e+27
0,-446.166,324.361,1.02205e+28
1,345.778,596.832,-1.19946e+27
0,-439.975,337.146,1.02916e+28
1,360.675,590.147,-1.20781e+27
0,-433.465,349.775,1.03632e+28
1,375.402,583.089,-1.21621e+27
0,-426.642,362.238,1.04353e+28
1,389.951,575.663,-1.22468e+27
0,-419.508,374.528,1.05079e+28
1,404.312,567.874,-1.2332e+27
0,-412.069,386.638,1.05811e+28
1,418.476,559.725,-1.24178e+27
0,-404.329,398.56,1.06547e+28
1,432.434,551.222,-1.25043e+27
0,-396.292,410.286,1.07288e+28
1,446.176,542.371,-1.25913e+27
0,-387.964,421.808,1.08035e+28
1,459.696,533.175,-1.26789e+27
0,-379.35,433.121,1.08787e+28
1,472.983,523.642,-1.27671e+27
0,-370.454,444.216,1.09544e+28
1,486.029,513.777,-1.2856e+27
0,-361.282,455.086,1.10306e+28
1,498.827,503.586,-1.29454e+27
0,-351.841,465.725,1.11074e+28
1,511.367,493.075,-1.30355e+27
0,-342.135,476.125,1.11847e+28
1,523.643,482.25,-1.31262e+27
0,-332.171,486.281,1.12625e+28
1,535.646,471.119,-1.32176e+27
0,-321.955,496.185,1.13409e+28
1,547.368,459.688,-1.33096e+27
0,-311.492,505.832,1.14198e+28
1,558.802,447.964,-1.34022e+27
0,-300.791,515.215,1.14993e+28
1,569.94,435.954,-1.34955e+27
0,-289.856,524.328,1.15793e+28
1,580.776,423.666,-1.35894e+27
0,-278.695,533.166,1.16599e+28
1,591.303,411.107,-1.3684e+27
0,-267.315,541.723,1.1741e+28
1,601.513,398.284,-1.37792e+27
0,-255.723,549.992,1.18228e+28
1,611.401,385.207,-1.38751e+27
0,-243.926,557.97,1.1905e+28
1,620.959,371.883,-1.39716e+27
0,-231.931,565.651,1.19879e+28
1,630.182,358.32,-1.40689e+27
0,-219.746,573.03,1.20713e+28
1,639.064,344.527,-1.41668e+27
0,-207.378,580.102,1.21553e+28
1,647.599,330.512,-1.42654e+27
0,-194.835,586.862,1.22399e+28
1,655.781,316.283,-1.43646e+27
0,-182.125,593.307,1.23251e+28
1,663.605,301.85,-1.44646e+27
0,-169.256,599.432,1.24108e+28
1,671.066,287.222,-1.45653e+27
0,-156.235,605.233,1.24972e+28
1,678.159,272.408,-1.46666e+27
0,-143.071,610.706,1.25842e+28
1,684.88,257.416,-1.47687e+27
0,-129.772,615.848,1.26718e+28
1,691.224,242.256,-1.48715e+27
0,-116.346,620.656,1.27599e+28
1,697.186,226.939,-1.49749e+27
0,-102.801,625.125,1.28487e+28
1,702.764,211.472,-1.50792e+27
0,-89.147,629.254,1.29382e+28
1,707.952,195.866,-1.51841e+27
0,-75.3913,633.04,1.30282e+28
1,712.749,180.131,-1.52898e+27
0,-61.5427,636.479,1.31189e+28
1,717.15,164.276,-1.53962e+27
0,-47.6099,639.57,1.32102e+28
1,721.152,148.311,-1.55033e+27
0,-33.6017,642.311,1.33021e+28
1,724.753,132.246,-1.56112e+27
0,-19.5267,644.7,1.33947e+28
1,727.95,116.092,-1.57198e+27
0,-5.3938,646.734,1.34879e+28
1,730.741,99.8577,-1.58292e+27
0,8.78813,648.413,1.35817e+28
1,733.125,83.5541,-1.59394e+27
0,23.0102,649.735,1.36763e+28
1,735.098,67.1911,-1.60503e+27
0,37.2636,650.7,1.37714e+28
1,736.661,50.7791,-1.6162e+27
0,51.5392,651.307,1.38673e+28
1,737.811,34.3283,-1.62745e+27
0,65.8282,651.554,1.39638e+28
1,738.548,17.8491,-1.63877e+27
0,80.1215,651.442,1.40609e+28
1,738.87,1.35164,-1.65018e+27
0,94.4103,650.971,1.41588e+28
1,738.779,-15.1536,-1.66166e+27
0,108.685,650.14,1.42573e+28
1,738.272,-31.6562,-1.67323e+27
0,122.938,648.951,1.43565e+28
1,737.351,-48.1459,-1.68487e+27
0,137.159,647.403,1.44565e+28
1,736.016,-64.6123,-1.6966e+27
0,151.339,645.498,1.45571e+28
1,734.267,-81.0451,-1.7084e+27
0,165.47,643.236,1.46584e+28
1,732.105,-97.4338,-1.72029e+27
0,179.543,640.619,1.47604e+28
1,729.532,-113.768,-1.73226e+27
0,193.548,637.648,1.48631e+28
1,726.548,-130.038,-1.74432e+27
0,207.478,634.325,1.49665e+28
1,723.155,-146.233,-1.75646e+27
0,221.322,630.652,1.50707e+28
1,719.356,-162.343,-1.76868e+27
0,235.073,626.631,1.51756e+28
1,715.152,-178.357,-1.78099e+27
0,248.721,622.263,1.52812e+28
1,710.546,-194.266,-1.79338e+27
0,262.259,617.553,1.53875e+28
1,705.54,-210.06,-1.80586e+27
0,275.677,612.503,1.54946e+28
1,700.137,-225.728,-1.81843e+27
0,288.966,607.115,1.56024e+28
1,694.34,-241.261,-1.83109e+27
0,302.12,601.392,1.5711e+28
1,688.154,-256.649,-1.84383e+27
0,315.128,595.339,1.58203e+28
1,681.581,-271.882,-1.85666e+27
0,327.983,588.959,1.59304e+28
1,674.625,-286.95,-1.86958e+27
0,340.677,582.256,1.60413e+28
1,667.29,-301.844,-1.88259e+27
0,353.202,575.233,1.61529e+28
1,659.582,-316.554,-1.89569e+27
0,365.549,567.896,1.62653e+28
1,651.503,-331.072,-1.90888e+27
0,377.711,560.247,1.63785e+28
1,643.06,-345.387,-1.92217e+27
0,389.679,552.293,1.64925e+28
1,634.258,-359.491,-1.93554e+27
0,401.448,544.038,1.66073e+28
1,625.1,-373.374,-1.94901e+27
0,413.008,535.487,1.67228e+28
1,615.594,-387.029,-1.96258e+27
0,424.352,526.644,1.68392e+28
1,605.745,-400.445,-1.97624e+27
0,435.474,517.517,1.69564e+28
1,595.559,-413.615,-1.98999e+27
0,446.366,508.109,1.70744e+28
1,585.041,-426.53,-2.00384e+27
0,457.021,498.428,1.71932e+28
1,574.199,-439.182,-2.01778e+27
0,467.431,488.478,1.73129e+28
1,563.039,-451.563,-2.03182e+27
0,477.592,478.266,1.74334e+28
1,551.568,-463.664,-2.04596e+27
0,487.495,467.798,1.75547e+28
1,539.792,-475.478,-2.0602e+27
0,497.135,457.081,1.76769e+28
1,527.719,-486.998,-2.07454e+27
0,506.506,446.121,1.77999e+28
1,515.357,-498.216,-2.08898e+27
0,515.6,434.924,1.79237e+28
1,502.712,-509.124,-2.10351e+27
0,524.413,423.499,1.80485e+28
1,489.793,-519.717,-2.11815e+27
0,532.939,411.852,1.81741e+28
1,476.608,-529.986,-2.13289e+27
0,541.171,399.99,1.83005e+28
1,463.164,-539.925,-2.14773e+27
0,549.106,387.92,1.84279e+28
1,449.47,-549.528,-2.16268e+27
0,556.736,375.65,1.85561e+28
1,435.534,-558.788,-2.17773e+27
0,564.059,363.187,1.86853e+28
1,421.365,-567.7,-2.19289e+27
0,571.068,350.54,1.88153e+28
1,406.972,-576.257,-2.20815e+27
0,577.76,337.715,1.89463e+28
1,392.363,-584.455,-2.22351e+27
0,584.129,324.722,1.90781e+28
1,377.547,-592.287,-2.23899e+27
0,590.171,311.568,1.92109e+28
1,362.535,-599.749,-2.25457e+27
0,595.883,298.261,1.93446e+28
1,347.334,-606.835,-2.27026e+27
0,601.261,284.809,1.94792e+28
1,331.954,-613.541,-2.28606e+27
0,606.301,271.221,1.96147e+28
1,316.405,-619.862,-2.30197e+27
0,610.999,257.506,1.97512e+28
1,300.696,-625.795,-2.31799e+27
0,615.353,243.671,1.98887e+28
1,284.837,-631.335,-2.33412e+27
0,619.36,229.726,2.00271e+28
1,268.839,-636.478,-2.35036e+27
0,623.016,215.678,2.01665e+28
1,252.71,-641.221,-2.36672e+27
0,626.319,201.538,2.03068e+28
1,236.461,-645.561,-2.38319e+27
0,629.268,187.314,2.04481e+28
1,220.102,-649.495,-2.39977e+27
0,631.859,173.014,2.05904e+28
1,203.643,-653.02,-2.41647e+27
0,634.091,158.647,2.07337e+28
1,187.095,-656.133,-2.43329e+27
0,635.962,144.223,2.0878e+28
1,170.467,-658.832,-2.45022e+27
0,637.471,129.751,2.10233e+28
1,153.77,-661.116,-2.46727e+27
0,638.617,115.239,2.11696e+28
1,137.014,-662.983,-2.48444e+27
0,639.399,100.697,2.13169e+28
1,120.211,-664.43,-2.50173e+27
0,639.815,86.1338,2.14653e+28
1,103.369,-665.457,-2.51914e+27
0,639.866,71.5584,2.16146e+28
1,86.5007,-666.064,-2.53667e+27
0,639.551,56.98,2.17651e+28
1,69.6154,-666.249,-2.55433e+27
0,638.87,42.4079,2.19165e+28
1,52.724,-666.012,-2.5721e+27
0,637.824,27.8511,2.2069e+28
1,35.8371,-665.352,-2.59e+27
0,636.411,13.3188,2.22226e+28
1,18.9652,-664.27,-2.60803e+27
0,634.635,-1.1799,2.23773e+28
1,2.11879,-662.767,-2.62618e+27
0,632.494,-15.6358,2.2533e+28
1,-14.6915,-660.843,-2.64445e+27
0,629.99,-30.0399,2.26898e+28
1,-31.4551,-658.499,-2.66286e+27
0,627.125,-44.383,2.28477e+28
1,-48.1617,-655.735,-2.68139e+27
0,623.9,-58.6561,2.30067e+28
1,-64.8006,-652.554,-2.70005e+27
0,620.316,-72.8503,2.31668e+28
1,-81.3615,-648.958,-2.71884e+27
0,616.377,-86.9566,2.3328e+28
1,-97.8339,-644.947,-2.73776e+27
0,612.083,-100.966,2.34904e+28
1,-114.207,-640.525,-2.75681e+27
0,607.438,-114.87,2.36539e+28
1,-130.472,-635.694,-2.77599e+27
0,602.443,-128.659,2.38185e+28
1,-146.617,-630.456,-2.79531e+27
0,597.103,-142.325,2.39842e+28
1,-162.633,-624.815,-2.81477e+27
0,591.42,-155.859,2.41511e+28
1,-178.509,-618.773,-2.83435e+27
0,585.397,-169.253,2.43192e+28
1,-194.236,-612.335,-2.85408e+27
0,579.038,-182.498,2.44884e+28
1,-209.803,-605.505,-2.87394e+27
0,572.346,-195.586,2.46589e+28
1,-225.201,-598.285,-2.89394e+27
0,565.326,-208.508,2.48305e+28
1,-240.419,-590.68,-2.91408e+27
0,557.982,-221.256,2.50033e+28
1,-255.45,-582.696,-2.93436e+27
0,550.317,-233.822,2.51773e+28
1,-270.282,-574.336,-2.95478e+27
0,542.337,-246.199,2.53525e+28
1,-284.906,-565.605,-2.97534e+27
0,534.047,-258.377,2.55289e+28
1,-299.314,-556.509,-2.99605e+27
0,525.451,-270.35,2.57066e+28
1,-313.495,-547.054,-3.0169e+27
0,516.554,-282.11,2.58855e+28
1,-327.442,-537.244,-3.03789e+27
0,507.362,-293.649,2.60656e+28
1,-341.145,-527.086,-3.05903e+27
0,497.881,-304.96,2.6247e+28
1,-354.596,-516.585,-3.08032e+27
0,488.115,-316.035,2.64296e+28
1,-367.785,-505.749,-3.10176e+27
0,478.071,-326.868,2.66136e+28
1,-380.705,-494.584,-3.12334e+27
0,467.756,-337.452,2.67988e+28
1,-393.348,-483.096,-3.14508e+27
0,457.174,-347.78,2.69853e+28
1,-405.705,-471.292,-3.16697e+27
0,446.334,-357.844,2.71731e+28
1,-417.768,-459.18,-3.189e+27
0,435.24,-367.64,2.73622e+28
1,-429.53,-446.766,-3.2112e+27
0,423.901,-377.16,2.75526e+28
1,-440.983,-434.059,-3.23354e+27
0,412.322,-386.398,2.77443e+28
1,-452.119,-421.067,-3.25605e+27
0,400.511,-395.348,2.79374e+28
1,-462.933,-407.796,-3.27871e+27
0,388.476,-404.005,2.81318e+28
1,-473.416,-394.255,-3.30152e+27
0,376.223,-412.363,2.83276e+28
1,-483.562,-380.453,-3.3245e+27
0,363.759,-420.416,2.85247e+28
1,-493.365,-366.398,-3.34763e+27
0,351.094,-428.159,2.87232e+28
1,-502.818,-352.098,-3.37093e+27
0,338.234,-435.587,2.89231e+28
1,-511.915,-337.562,-3.39439e+27
0,325.187,-442.696,2.91244e+28
1,-520.65,-322.8,-3.41801e+27
0,311.961,-449.48,2.93271e+28
1,-529.017,-307.82,-3.4418e+27
0,298.565,-455.936,2.95312e+28
1,-537.012,-292.631,-3.46575e+27
0,285.006,-462.058,2.97367e+28
1,-544.628,-277.243,-3.48987e+27
0,271.293,-467.844,2.99436e+28
1,-551.862,-261.665,-3.51415e+27
0,257.435,-473.288,3.0152e+28
1,-558.707,-245.906,-3.53861e+27
0,243.439,-478.387,3.03618e+28
1,-565.16,-229.978,-3.56324e+27
0,229.315,-483.139,3.05731e+28
1,-571.216,-213.888,-3.58803e+27
0,215.071,-487.539,3.07859e+28
1,-576.872,-197.648,-3.613e+27
0,200.716,-491.585,3.10001e+28
1,-582.123,-181.267,-3.63815e+27
0,186.259,-495.274,3.12159e+28
1,-586.967,-164.755,-3.66346e+27
0,171.709,-498.603,3.14331e+28
1,-591.399,-148.123,-3.68896e+27
0,157.075,-501.571,3.16518e+28
1,-595.417,-131.381,-3.71463e+27
0,142.366,-504.175,3.18721e+28
1,-599.018,-114.539,-3.74048e+27
0,127.59,-506.412,3.20939e+28
1,-602.2,-97.6074,-3.76651e+27
0,112.758,-508.282,3.23173e+28
1,-604.96,-80.5972,-3.79272e+27
0,97.8775,-509.784,3.25422e+28
1,-607.296,-63.5187,-3.81912e+27
0,82.959,-510.915,3.27686e+28
1,-609.208,-46.3824,-3.84569e+27
0,68.0113,-511.675,3.29967e+28
1,-610.692,-29.1991,-3.87246e+27
0,53.0436,-512.064,3.32263e+28
1,-611.749,-11.9794,-3.89941e+27
0,38.0654,-512.08,3.34575e+28
1,-612.376,5.26603,-3.92654e+27
0,23.0858,-511.724,3.36903e+28
1,-612.575,22.5264,-3.95387e+27
0,8.11427,-510.995,3.39248e+28
1,-612.343,39.791,-3.98138e+27
0,-6.83995,-509.894,3.41609e+28
1,-611.682,57.0491,-4.00909e+27
0,-21.7675,-508.421,3.43986e+28
1,-610.591,74.2899,-4.03699e+27
0,-36.6592,-506.577,3.4638e+28
1,-609.071,91.5027,-4.06508e+27
0,-51.5056,-504.362,3.4879e+28
1,-607.122,108.677,-4.09337e+27
0,-66.2975,-501.778,3.51218e+28
1,-604.745,125.801,-4.12186e+27
0,-81.0257,-498.827,3.53662e+28
1,-601.942,142.866,-4.15054e+27
0,-95.6809,-495.509,3.56123e+28
1,-598.715,159.859,-4.17943e+27
0,-110.254,-491.828,3.58601e+28
1,-595.064,176.771,-4.20851e+27
0,-124.736,-487.783,3.61097e+28
1,-590.992,193.591,-4.2378e+27
0,-139.118,-483.379,3.6361e+28
1,-586.502,210.309,-4.26729e+27
0,-153.39,-478.618,3.6614e+28
1,-581.595,226.913,-4.29699e+27
0,-167.545,-473.501,3.68688e+28
1,-576.276,243.394,-4.32689e+27
0,-181.572,-468.033,3.71254e+28
1,-570.546,259.741,-4.357e+27
0,-195.463,-462.217,3.73838e+28
1,-564.409,275.945,-4.38732e+27
0,-209.21,-456.055,3.76439e+28
1,-557.869,291.994,-4.41785e+27
0,-222.804,-449.551,3.79059e+28
1,-550.93,307.878,-4.4486e+27
0,-236.236,-442.71,3.81697e+28
1,-543.595,323.589,-4.47956e+27
0,-249.497,-435.536,3.84353e+28
1,-535.87,339.115,-4.51073e+27
0,-262.58,-428.032,3.87028e+28
1,-527.758,354.447,-4.54212e+27
0,-275.477,-420.203,3.89721e+28
1,-519.265,369.576,-4.57373e+27
0,-288.178,-412.053,3.92433e+28
1,-510.395,384.492,-4.60556e+27
0,-300.677,-403.589,3.95164e+28
1,-501.155,399.185,-4.63761e+27
0,-312.965,-394.814,3.97914e+28
1,-491.549,413.646,-4.66988e+27
0,-325.034,-385.734,4.00683e+28
1,-481.584,427.866,-4.70238e+27
0,-336.877,-376.355,4.03472e+28
1,-471.265,441.837,-4.73511e+27
0,-348.486,-366.682,4.0628e+28
1,-460.599,455.548,-4.76806e+27
0,-359.855,-356.721,4.09107e+28
1,-449.592,468.993,-4.80124e+27
0,-370.975,-346.477,4.11954e+28
1,-438.251,482.161,-4.83465e+27
0,-381.84,-335.959,4.14821e+28
1,-426.583,495.045,-4.8683e+27
0,-392.443,-325.17,4.17708e+28
1,-414.595,507.636,-4.90218e+27
0,-402.777,-314.119,4.20614e+28
1,-402.294,519.927,-4.93629e+27
0,-412.836,-302.812,4.23541e+28
1,-389.688,531.91,-4.97064e+27
0,-422.613,-291.256,4.26489e+28
1,-376.784,543.576,-5.00523e+27
0,-432.101,-279.458,4.29457e+28
1,-363.59,554.92,-5.04007e+27
0,-441.296,-267.425,4.32446e+28
1,-350.115,565.932,-5.07514e+27
0,-450.191,-255.164,4.35455e+28
1,-336.367,576.608,-5.11046e+27
0,-458.779,-242.683,4.38485e+28
1,-322.354,586.938,-5.14602e+27
0,-467.057,-229.99,4.41537e+28
1,-308.085,596.918,-5.18183e+27
0,-475.019,-217.092,4.4461e+28
1,-293.569,606.54,-5.2179e+27
0,-482.658,-203.998,4.47704e+28
1,-278.814,615.798,-5.25421e+27
0,-489.972,-190.715,4.50819e+28
1,-263.829,624.687,-5.29077e+27
0,-496.954,-177.251,4.53957e+28
1,-248.625,633.2,-5.32759e+27
0,-503.6,-163.615,4.57116e+28
1,-233.21,641.333,-5.36467e+27
0,-509.906,-149.816,4.60297e+28
1,-217.593,649.079,-5.402e+27
0,-515.869,-135.861,4.635e+28
1,-201.786,656.434,-5.43959e+27
0,-521.483,-121.76,4.66726e+28
1,-185.796,663.394,-5.47745e+27
0,-526.746,-107.521,4.69974e+28
1,-169.635,669.953,-5.51557e+27
0,-531.653,-93.1525,4.73244e+28
1,-153.312,676.107,-5.55395e+27
0,-536.202,-78.6638,4.76538e+28
1,-136.837,681.852,-5.5926e+27
0,-540.39,-64.0639,4.79854e+28
1,-120.22,687.185,-5.63152e+27
0,-544.214,-49.3617,4.83193e+28
1,-103.473,692.102,-5.67071e+27
0,-547.672,-34.5664,4.86556e+28
1,-86.6049,696.599,-5.71017e+27
0,-550.76,-19.6871,4.89942e+28
1,-69.6266,700.674,-5.74991e+27
0,-553.477,-4.73309,4.93351e+28
1,-52.5485,704.324,-5.78992e+27
0,-555.821,10.2864,4.96785e+28
1,-35.3815,707.546,-5.83022e+27
0,-557.791,25.362,5.00242e+28
1,-18.1361,710.338,-5.87079e+27
0,-559.385,40.4844,5.03723e+28
1,-0.823111,712.699,-5.91165e+27
0,-560.602,55.6441,5.07228e+28
1,16.5467,714.626,-5.95279e+27
0,-561.44,70.8317,5.10758e+28
1,33.9624,716.118,-5.99421e+27
0,-561.9,86.0378,5.14313e+28
1,51.4131,717.174,-6.03593e+27
0,-561.981,101.253,5.17892e+28
1,68.8881,717.794,-6.07793e+27
0,-561.683,116.468,5.21496e+28
1,86.3762,717.975,-6.12023e+27
0,-561.005,131.672,5.25125e+28
1,103.867,717.719,-6.16282e+27
0,-559.947,146.857,5.2878e+28
1,121.349,717.026,-6.20571e+27
0,-558.512,162.013,5.32459e+28
1,138.811,715.894,-6.24889e+27
0,-556.698,177.131,5.36165e+28
1,156.242,714.326,-6.29238e+27
0,-554.508,192.201,5.39896e+28
1,173.633,712.321,-6.33617e+27
0,-551.941,207.214,5.43653e+28
1,190.97,709.88,-6.38026e+27
0,-549.001,222.16,5.47437e+28
1,208.245,707.006,-6.42466e+27
0,-545.688,237.03,5.51246e+28
1,225.445,703.699,-6.46937e+27
0,-542.004,251.814,5.55082e+28
1,242.561,699.962,-6.51439e+27
0,-537.951,266.504,5.58945e+28
1,259.581,695.797,-6.55973e+27
0,-533.533,281.09,5.62835e+28
1,276.494,691.205,-6.60538e+27
0,-528.751,295.563,5.66752e+28
1,293.29,686.19,-6.65135e+27
0,-523.608,309.914,5.70696e+28
1,309.959,680.755,-6.69763e+27
0,-518.107,324.133,5.74667e+28
1,326.489,674.902,-6.74424e+27
0,-512.252,338.213,5.78667e+28
1,342.871,668.636,-6.79118e+27
0,-506.046,352.144,5.82694e+28
1,359.094,661.959,-6.83844e+27
0,-499.493,365.917,5.86749e+28
1,375.148,654.877,-6.88603e+27
0,-492.597,379.524,5.90832e+28
1,391.022,647.393,-6.93395e+27
0,-485.361,392.955,5.94944e+28
1,406.707,639.511,-6.9822e+27
0,-477.791,406.203,5.99084e+28
1,422.193,631.237,-7.03079e+27
0,-469.891,419.26,6.03253e+28
1,437.47,622.576,-7.07972e+27
0,-461.666,432.116,6.07451e+28
1,452.528,613.532,-7.12899e+27
0,-453.12,444.765,6.11678e+28
1,467.357,604.111,-7.1786e+27
0,-444.259,457.197,6.15935e+28
1,481.949,594.319,-7.22856e+27
0,-435.089,469.404,6.20221e+28
1,496.293,584.162,-7.27886e+27
0,-425.615,481.381,6.24538e+28
1,510.382,573.646,-7.32951e+27
0,-415.842,493.117,6.28884e+28
1,524.205,562.777,-7.38052e+27
0,-405.777,504.607,6.3326e+28
1,537.754,551.562,-7.43188e+27
0,-395.427,515.843,6.37667e+28
1,551.021,540.009,-7.4836e+27
0,-384.796,526.817,6.42105e+28
1,563.997,528.123,-7.53568e+27
0,-373.892,537.523,6.46573e+28
1,576.673,515.912,-7.58812e+27
0,-362.722,547.954,6.51073e+28
1,589.042,503.385,-7.64093e+27
0,-351.292,558.103,6.55604e+28
1,601.095,490.547,-7.6941e+27
0,-339.61,567.964,6.60166e+28
1,612.825,477.409,-7.74765e+27
0,-327.683,577.531,6.6476e+28
1,624.224,463.976,-7.80156e+27
0,-315.517,586.796,6.69387e+28
1,635.286,450.258,-7.85586e+27
0,-303.121,595.755,6.74045e+28
1,646.002,436.264,-7.91053e+27
0,-290.503,604.402,6.78736e+28
1,656.366,422.001,-7.96558e+27
0,-277.669,612.73,6.83459e+28
1,666.372,407.479,-8.02101e+27
0,-264.629,620.735,6.88215e+28
1,676.012,392.707,-8.07683e+27
0,-251.39,628.412,6.93005e+28
1,685.281,377.693,-8.13304e+27
0,-237.96,635.755,6.97827e+28
1,694.172,362.447,-8.18963e+27
0,-224.347,642.76,7.02684e+28
1,702.68,346.979,-8.24663e+27
0,-210.561,649.422,7.07574e+28
1,710.799,331.298,-8.30402e+27
0,-196.61,655.737,7.12498e+28
1,718.524,315.413,-8.3618e+27
0,-182.502,661.701,7.17456e+28
1,725.849,299.335,-8.42e+27
0,-168.246,667.31,7.22449e+28
1,732.771,283.074,-8.47859e+27
0,-153.852,672.56,7.27476e+28
1,739.284,266.64,-8.53759e+27
0,-139.327,677.447,7.32539e+28
1,745.384,250.042,-8.59701e+27
0,-124.681,681.969,7.37637e+28
1,751.066,233.292,-8.65684e+27
0,-109.924,686.122,7.4277e+28
1,756.328,216.4,-8.71708e+27
0,-95.0644,689.904,7.47939e+28
1,761.166,199.376,-8.77774e+27
0,-80.1114,693.312,7.53144e+28
1,765.576,182.231,-8.83883e+27
0,-65.0746,696.344,7.58385e+28
1,769.555,164.975,-8.90034e+27
0,-49.9632,698.997,7.63663e+28
1,773.101,147.62,-8.96228e+27
0,-34.7869,701.27,7.68977e+28
1,776.211,130.176,-9.02465e+27
0,-19.5551,703.162,7.74329e+28
1,778.882,112.654,-9.08745e+27
0,-4.27728,704.67,7.79718e+28
1,781.114,95.0645,-9.15069e+27
0,11.0369,705.794,7.85144e+28
1,782.904,77.4196,-9.21437e+27
0,26.3778,706.532,7.90608e+28
1,784.25,59.7297,-9.27849e+27
0,41.7359,706.885,7.96109e+28
1,785.153,42.0061,-9.34306e+27
0,57.1014,706.852,8.0165e+28
1,785.61,24.2597,-9.40808e+27
0,72.4647,706.431,8.07228e+28
1,785.622,6.50175,-9.47356e+27
0,87.8162,705.625,8.12846e+28
1,785.187,-11.2566,-9.53948e+27
0,103.146,704.432,8.18503e+28
1,784.307,-29.0043,-9.60587e+27
0,118.445,702.854,8.24199e+28
1,782.981,-46.7301,-9.67272e+27
0,133.703,700.891,8.29934e+28
1,781.211,-64.423,-9.74003e+27
0,148.911,698.544,8.3571e+28
1,778.995,-82.0716,-9.80781e+27
0,164.058,695.815,8.41526e+28
1,776.337,-99.6651,-9.87607e+27
0,179.136,692.705,8.47382e+28
1,773.237,-117.192,-9.9448e+27
0,194.135,689.215,8.53279e+28
1,769.697,-134.642,-1.0014e+28
0,209.046,685.348,8.59217e+28
1,765.719,-152.003,-1.00837e+28
0,223.858,681.106,8.65197e+28
1,761.305,-169.265,-1.01539e+28
0,238.563,676.492,8.71218e+28
1,756.457,-186.417,-1.02245e+28
0,253.151,671.508,8.7728e+28
1,751.179,-203.448,-1.02957e+28
0,267.613,666.157,8.83386e+28
1,745.473,-220.347,-1.03673e+28
0,281.941,660.442,8.89533e+28
1,739.343,-237.103,-1.04395e+28
0,296.124,654.366,8.95723e+28
1,732.792,-253.707,-1.05121e+28
0,310.153,647.934,9.01957e+28
1,725.825,-270.147,-1.05853e+28
0,324.021,641.149,9.08234e+28
1,718.444,-286.412,-1.06589e+28
0,337.718,634.015,9.14554e+28
1,710.655,-302.494,-1.07331e+28
0,351.235,626.536,9.20919e+28
1,702.463,-318.38,-1.08078e+28
0,364.563,618.717,9.27327e+28
1,693.871,-334.062,-1.0883e+28
0,377.695,610.563,9.33781e+28
1,684.886,-349.53,-1.09588e+28
0,390.622,602.078,9.40279e+28
1,675.512,-364.773,-1.1035e+28
0,403.335,593.268,9.46823e+28
1,665.755,-379.781,-1.11118e+28
0,415.827,584.138,9.53412e+28
1,655.622,-394.546,-1.11891e+28
0,428.089,574.694,9.60047e+28
1,645.117,-409.058,-1.1267e+28
0,440.114,564.941,9.66728e+28
1,634.248,-423.308,-1.13454e+28
0,451.894,554.885,9.73455e+28
1,623.022,-437.286,-1.14244e+28
0,463.421,544.532,9.8023e+28
1,611.444,-450.983,-1.15039e+28
0,474.687,533.889,9.87051e+28
1,599.522,-464.391,-1.15839e+28
0,485.687,522.963,9.9392e+28
1,587.263,-477.501,-1.16646e+28
0,496.412,511.759,1.00084e+29
1,574.675,-490.305,-1.17457e+28
0,506.856,500.285,1.0078e+29
1,561.765,-502.795,-1.18275e+28
0,517.012,488.548,1.01482e+29
1,548.541,-514.962,-1.19098e+28
0,526.873,476.555,1.02188e+29
1,535.011,-526.798,-1.19927e+28
0,536.432,464.314,1.02899e+29
1,521.184,-538.297,-1.20761e+28
0,545.685,451.831,1.03615e+29
1,507.068,-549.45,-1.21602e+28
0,554.624,439.115,1.04336e+29
1,492.672,-560.25,-1.22448e+28
0,563.245,426.174,1.05062e+29
1,478.004,-570.691,-1.233e+28
0,571.54,413.015,1.05793e+29
1,463.073,-580.765,-1.24158e+28
0,579.505,399.646,1.06529e+29
1,447.889,-590.467,-1.25022e+28
0,587.135,386.076,1.07271e+29
1,432.461,-599.789,-1.25892e+28
0,594.425,372.314,1.08017e+29
1,416.798,-608.725,-1.26768e+28
0,601.369,358.367,1.08769e+29
1,400.911,-617.27,-1.2765e+28
0,607.963,344.245,1.09526e+29
1,384.808,-625.419,-1.28539e+28
0,614.204,329.956,1.10288e+29
1,368.5,-633.165,-1.29433e+28
0,620.085,315.509,1.11056e+29
1,351.997,-640.504,-1.30334e+28
0,625.605,300.913,1.11829e+29
1,335.309,-647.43,-1.31241e+28
