Particle,vx,vy,vz
0,3229.46,-16541,4.62538e+30
1,-19003.4,-4370.8,-5.4283e+29
0,2815.42,-16623.8,4.65757e+30
1,-19113.8,-3896.5,-5.46608e+29
0,2399.32,-16696.2,4.68998e+30
1,-19212.4,-3419.46,-5.50411e+29
0,1981.42,-16758.2,4.72262e+30
1,-19299.1,-2939.96,-5.54242e+29
0,1561.98,-16809.8,4.75548e+30
1,-19373.7,-2458.31,-5.58099e+29
0,1141.26,-16850.9,4.78858e+30
1,-19436.3,-1974.8,-5.61983e+29
0,719.527,-16881.5,4.8219e+30
1,-19486.8,-1489.74,-5.65894e+29
0,297.042,-16901.5,4.85546e+30
1,-19525.2,-1003.43,-5.69832e+29
0,-125.932,-16910.9,4.88925e+30
1,-19551.4,-516.177,-5.73797e+29
0,-549.13,-16909.8,4.92327e+30
1,-19565.4,-28.2776,-5.7779e+29
0,-972.288,-16898.1,4.95753e+30
1,-19567.3,459.96,-5.81811e+29
0,-1395.14,-16875.8,4.99203e+30
1,-19556.9,948.23,-5.8586e+29
0,-1817.42,-16843,5.02677e+30
1,-19534.3,1436.23,-5.89937e+29
0,-2238.87,-16799.5,5.06175e+30
1,-19499.5,1923.65,-5.94043e+29
0,-2659.22,-16745.6,5.09698e+30
1,-19452.5,2410.18,-5.98177e+29
0,-3078.21,-16681.1,5.13245e+30
1,-19393.3,2895.53,-6.02339e+29
0,-3495.58,-16606.1,5.16817e+30
1,-19322,3379.39,-6.06531e+29
0,-3911.06,-16520.8,5.20413e+30
1,-19238.6,3861.45,-6.10752e+29
0,-4324.39,-16425,5.24035e+30
1,-19143.2,4341.41,-6.15002e+29
0,-4735.31,-16318.9,5.27682e+30
1,-19035.7,4818.97,-6.19282e+29
0,-5143.57,-16202.5,5.31354e+30
1,-18916.3,5293.83,-6.23592e+29
0,-5548.91,-16075.9,5.35052e+30
1,-18785,5765.69,-6.27932e+29
0,-5951.07,-15939.2,5.38775e+30
1,-18642,6234.26,-6.32301e+29
0,-6349.8,-15792.4,5.42525e+30
1,-18487.2,6699.24,-6.36702e+29
0,-6744.84,-15635.6,5.463e+30
1,-18320.8,7160.33,-6.41133e+29
0,-7135.96,-15469,5.50102e+30
1,-18142.8,7617.25,-6.45594e+29
0,-7522.89,-15292.6,5.5393e+30
1,-17953.4,8069.71,-6.50087e+29
0,-7905.4,-15106.5,5.57785e+30
1,-17752.8,8517.42,-6.54611e+29
0,-8283.25,-14910.9,5.61667e+30
1,-17540.9,8960.1,-6.59167e+29
0,-8656.2,-14705.8,5.65575e+30
1,-17318,9397.47,-6.63754e+29
0,-9024,-14491.4,5.69511e+30
1,-17084.1,9829.25,-6.68373e+29
0,-9386.43,-14267.8,5.73474e+30
1,-16839.4,10255.2,-6.73024e+29
0,-9743.26,-14035.2,5.77465e+30
1,-16584.1,10675,-6.77708e+29
0,-10094.3,-13793.6,5.81484e+30
1,-16318.3,11088.4,-6.82424e+29
0,-10439.2,-13543.3,5.85531e+30
1,-16042.2,11495.1,-6.87173e+29
0,-10777.9,-13284.3,5.89605e+30
1,-15755.8,11894.9,-6.91955e+29
0,-11110.1,-13016.9,5.93708e+30
1,-15459.5,12287.6,-6.96771e+29
0,-11435.6,-12741.2,5.9784e+30
1,-15153.4,12672.8,-7.01619e+29
0,-11754.2,-12457.3,6.02001e+30
1,-14837.7,13050.4,-7.06502e+29
0,-12065.6,-12165.5,6.0619e+30
1,-14512.5,13420,-7.11419e+29
0,-12369.8,-11865.9,6.10409e+30
1,-14178.1,13781.5,-7.1637e+29
0,-12666.5,-11558.7,6.14656e+30
1,-13834.6,14134.7,-7.21355e+29
0,-12955.5,-11244,6.18934e+30
1,-13482.4,14479.2,-7.26375e+29
0,-13236.6,-10922.2,6.23241e+30
1,-13121.5,14814.9,-7.3143e+29
0,-13509.6,-10593.3,6.27578e+30
1,-12752.2,15141.6,-7.3652e+29
0,-13774.4,-10257.7,6.31946e+30
1,-12374.8,15459.1,-7.41645e+29
0,-14030.8,-9915.37,6.36343e+30
1,-11989.4,15767.1,-7.46807e+29
0,-14278.7,-9566.67,6.40772e+30
1,-11596.3,16065.4,-7.52004e+29
0,-14517.8,-9211.78,6.45231e+30
1,-11195.8,16353.9,-7.57237e+29
0,-14748,-8850.92,6.49721e+30
1,-10788.1,16632.4,-7.62507e+29
0,-14969.2,-8484.31,6.54243e+30
1,-10373.4,16900.7,-7.67813e+29
0,-15181.2,-8112.18,6.58796e+30
1,-9952.04,17158.6,-7.73156e+29
0,-15383.9,-7734.76,6.6338e+30
1,-9524.22,17405.9,-7.78537e+29
0,-15577.2,-7352.27,6.67997e+30
1,-9090.22,17642.6,-7.83955e+29
0,-15760.8,-6964.96,6.72646e+30
1,-8650.31,17868.4,-7.8941e+29
0,-15934.8,-6573.07,6.77327e+30
1,-8204.77,18083.2,-7.94904e+29
0,-16099,-6176.83,6.8204e+30
1,-7753.86,18286.8,-8.00436e+29
0,-16253.3,-5776.49,6.86786e+30
1,-7297.87,18479.1,-8.06006e+29
0,-16397.5,-5372.31,6.91566e+30
1,-6837.07,18660.1,-8.11615e+29
0,-16531.7,-4964.53,6.96379e+30
1,-6371.77,18829.5,-8.17263e+29
0,-16655.6,-4553.41,7.01225e+30
1,-5902.23,18987.3,-8.22951e+29
0,-16769.3,-4139.19,7.06105e+30
1,-5428.76,19133.3,-8.28678e+29
0,-16872.5,-3722.14,7.11019e+30
1,-4951.65,19267.5,-8.34445e+29
0,-16965.4,-3302.52,7.15967e+30
1,-4471.19,19389.7,-8.40252e+29
0,-17047.7,-2880.59,7.20949e+30
1,-3987.68,19499.9,-8.46099e+29
0,-17119.5,-2456.61,7.25966e+30
1,-3501.43,19598,-8.51987e+29
0,-17180.7,-2030.84,7.31018e+30
1,-3012.74,19684,-8.57916e+29
0,-17231.3,-1603.55,7.36106e+30
1,-2521.9,19757.7,-8.63886e+29
0,-17271.1,-1175.01,7.41228e+30
1,-2029.23,19819.2,-8.69898e+29
0,-17300.2,-745.48,7.46386e+30
1,-1535.04,19868.3,-8.75952e+29
0,-17318.6,-315.233,7.51581e+30
1,-1039.62,19905.1,-8.82048e+29
0,-17326.2,115.463,7.56811e+30
1,-543.302,19929.5,-8.88186e+29
0,-17323.1,546.34,7.62078e+30
1,-46.3795,19941.4,-8.94367e+29
0,-17309.1,977.128,7.67381e+30
1,450.832,19941,-9.00591e+29
0,-17284.4,1407.56,7.72721e+30
1,948.02,19928.1,-9.06858e+29
0,-17248.9,1837.36,7.78099e+30
1,1444.88,19902.7,-9.13169e+29
0,-17202.7,2266.26,7.83514e+30
1,1941.09,19865,-9.19524e+29
0,-17145.8,2694,7.88966e+30
1,2436.35,19814.8,-9.25923e+29
0,-17078.1,3120.3,7.94457e+30
1,2930.34,19752.2,-9.32367e+29
0,-16999.8,3544.9,7.99985e+30
1,3422.75,19677.3,-9.38855e+29
0,-16910.9,3967.54,8.05553e+30
1,3913.29,19590.1,-9.45389e+29
0,-16811.4,4387.94,8.11159e+30
1,4401.63,19490.6,-9.51968e+29
0,-16701.3,4805.84,8.16803e+30
1,4887.47,19378.9,-9.58593e+29
0,-16580.9,5220.98,8.22488e+30
1,5370.51,19255,-9.65264e+29
0,-16450,5633.09,8.28211e+30
1,5850.44,19119.1,-9.71981e+29
0,-16308.9,6041.93,8.33975e+30
1,6326.97,18971.2,-9.78745e+29
0,-16157.5,6447.22,8.39779e+30
1,6799.78,18811.3,-9.85556e+29
0,-15996,6848.72,8.45623e+30
1,7268.58,18639.6,-9.92415e+29
0,-15824.4,7246.18,8.51508e+30
1,7733.09,18456.2,-9.99321e+29
0,-15642.9,7639.33,8.57433e+30
1,8192.99,18261.2,-1.00628e+30
0,-15451.6,8027.93,8.634e+30
1,8648.01,18054.7,-1.01328e+30
0,-15250.6,8411.74,8.69409e+30
1,9097.86,17836.8,-1.02033e+30
0,-15039.9,8790.51,8.75459e+30
1,9542.24,17607.7,-1.02743e+30
0,-14819.8,9164.01,8.81552e+30
1,9980.89,17367.5,-1.03458e+30
0,-14590.4,9531.99,8.87686e+30
1,10413.5,17116.3,-1.04178e+30
0,-14351.7,9894.23,8.93864e+30
1,10839.9,16854.2,-1.04903e+30
0,-14104,10250.5,9.00084e+30
1,11259.6,16581.6,-1.05633e+30
0,-13847.4,10600.5,9.06348e+30
1,11672.6,16298.4,-1.06368e+30
0,-13582.1,10944.2,9.12656e+30
1,12078.4,16004.9,-1.07108e+30
0,-13308.1,11281.2,9.19007e+30
1,12477,15701.2,-1.07854e+30
0,-13025.8,11611.3,9.25402e+30
1,12867.9,15387.6,-1.08604e+30
0,-12735.2,11934.4,9.31842e+30
1,13250.9,15064.3,-1.0936e+30
0,-12436.5,12250.1,9.38327e+30
1,13625.9,14731.3,-1.10121e+30
0,-12129.9,12558.4,9.44857e+30
1,13992.5,14389,-1.10888e+30
0,-11815.6,12859.1,9.51432e+30
1,14350.6,14037.5,-1.11659e+30
0,-11493.8,13151.8,9.58053e+30
1,14699.9,13677.1,-1.12436e+30
0,-11164.6,13436.5,9.64721e+30
1,15040.1,13308,-1.13219e+30
0,-10828.4,13713,9.71434e+30
1,15371.1,12930.3,-1.14007e+30
0,-10485.3,13981.1,9.78195e+30
1,15692.7,12544.4,-1.148e+30
0,-10135.4,14240.5,9.85002e+30
1,16004.6,12150.4,-1.15599e+30
0,-9779.08,14491.3,9.91857e+30
1,16306.6,11748.7,-1.16403e+30
0,-9416.48,14733.1,9.98759e+30
1,16598.6,11339.4,-1.17213e+30
0,-9047.85,14965.8,1.00571e+31
1,16880.3,10922.8,-1.18029e+30
0,-8673.4,15189.3,1.01271e+31
1,17151.6,10499.1,-1.1885e+30
0,-8293.37,15403.4,1.01976e+31
1,17412.4,10068.7,-1.19678e+30
0,-7907.99,15608,1.02685e+31
1,17662.3,9631.82,-1.2051e+30
0,-7517.49,15803,1.034e+31
1,17901.3,9188.66,-1.21349e+30
0,-7122.13,15988.2,1.04119e+31
1,18129.3,8739.53,-1.22194e+30
0,-6722.15,16163.5,1.04844e+31
1,18346,8284.71,-1.23044e+30
0,-6317.79,16328.8,1.05574e+31
1,18551.3,7824.48,-1.239e+30
0,-5909.3,16484,1.06308e+31
1,18745.1,7359.12,-1.24762e+30
0,-5496.93,16629,1.07048e+31
1,18927.2,6888.93,-1.25631e+30
0,-5080.95,16763.6,1.07793e+31
1,19097.6,6414.19,-1.26505e+30
0,-4661.61,16887.9,1.08543e+31
1,19256.2,5935.2,-1.27385e+30
0,-4239.17,17001.6,1.09299e+31
1,19402.7,5452.25,-1.28272e+30
0,-3813.89,17104.8,1.10059e+31
1,19537.2,4965.65,-1.29164e+30
0,-3386.03,17197.4,1.10825e+31
1,19659.5,4475.69,-1.30063e+30
0,-2955.87,17279.2,1.11596e+31
1,19769.5,3982.69,-1.30968e+30
0,-2523.67,17350.3,1.12373e+31
1,19867.2,3486.94,-1.3188e+30
0,-2089.7,17410.6,1.13155e+31
1,19952.5,2988.76,-1.32798e+30
0,-1654.23,17460,1.13942e+31
1,20025.4,2488.46,-1.33722e+30
0,-1217.53,17498.6,1.14735e+31
1,20085.7,1986.35,-1.34652e+30
0,-779.881,17526.2,1.15534e+31
1,20133.5,1482.74,-1.35589e+30
0,-341.545,17542.8,1.16338e+31
1,20168.7,977.94,-1.36533e+30
0,97.201,17548.5,1.17147e+31
1,20191.2,472.274,-1.37483e+30
0,536.081,17543.3,1.17963e+31
1,20201.1,-33.9468,-1.3844e+30
0,974.822,17527,1.18784e+31
1,20198.4,-540.405,-1.39403e+30
0,1413.15,17499.8,1.1961e+31
1,20183,-1046.78,-1.40373e+30
0,1850.79,17461.6,1.20443e+31
1,20154.9,-1552.77,-1.4135e+30
0,2287.46,17412.5,1.21281e+31
1,20114.2,-2058.04,-1.42334e+30
0,2722.9,17352.5,1.22125e+31
1,20060.8,-2562.28,-1.43325e+30
0,3156.83,17281.5,1.22975e+31
1,19994.9,-3065.18,-1.44322e+30
0,3588.98,17199.8,1.2383e+31
1,19916.3,-3566.41,-1.45326e+30
0,4019.08,17107.2,1.24692e+31
1,19825.3,-4065.68,-1.46338e+30
0,4446.85,17003.8,1.2556e+31
1,19721.7,-4562.65,-1.47356e+30
0,4872.03,16889.8,1.26434e+31
1,19605.7,-5057.03,-1.48381e+30
0,5294.35,16765.1,1.27314e+31
1,19477.4,-5548.49,-1.49414e+30
0,5713.55,16629.9,1.282e+31
1,19336.8,-6036.74,-1.50454e+30
0,6129.35,16484.2,1.29092e+31
1,19183.9,-6521.46,-1.51501e+30
0,6541.51,16328.1,1.2999e+31
1,19019,-7002.34,-1.52555e+30
0,6949.75,16161.7,1.30895e+31
1,18842,-7479.09,-1.53617e+30
0,7353.83,15985.1,1.31806e+31
1,18653.1,-7951.41,-1.54686e+30
0,7753.48,15798.4,1.32723e+31
1,18452.4,-8418.99,-1.55762e+30
0,8148.46,15601.7,1.33647e+31
1,18240,-8881.54,-1.56846e+30
0,8538.51,15395.1,1.34577e+31
1,18016.1,-9338.78,-1.57938e+30
0,8923.38,15178.8,1.35513e+31
1,17780.7,-9790.4,-1.59037e+30
0,9302.84,14952.8,1.36456e+31
1,17534.1,-10236.1,-1.60144e+30
0,9676.65,14717.4,1.37406e+31
1,17276.3,-10675.7,-1.61258e+30
0,10044.6,14472.6,1.38362e+31
1,17007.5,-11108.8,-1.6238e+30
0,10406.3,14218.7,1.39325e+31
1,16727.9,-11535.1,-1.6351e+30
0,10761.8,13955.7,1.40294e+31
1,16437.6,-11954.5,-1.64648e+30
0,11110.6,13683.8,1.41271e+31
1,16136.8,-12366.6,-1.65794e+30
0,11452.6,13403.2,1.42254e+31
1,15825.8,-12771.2,-1.66948e+30
0,11787.6,13114,1.43244e+31
1,15504.7,-13167.9,-1.6811e+30
0,12115.4,12816.5,1.44241e+31
1,15173.6,-13556.7,-1.6928e+30
0,12435.8,12510.7,1.45245e+31
1,14832.8,-13937.1,-1.70458e+30
0,12748.4,12197,1.46255e+31
1,14482.5,-14309,-1.71644e+30
0,13053.3,11875.5,1.47273e+31
1,14122.9,-14672.2,-1.72838e+30
0,13350,11546.3,1.48298e+31
1,13754.3,-15026.4,-1.74041e+30
0,13638.6,11209.8,1.4933e+31
1,13376.8,-15371.3,-1.75252e+30
0,13918.7,10866,1.50369e+31
1,12990.7,-15706.8,-1.76472e+30
0,14190.2,10515.2,1.51416e+31
1,12596.2,-16032.6,-1.777e+30
0,14453,10157.7,1.52469e+31
1,12193.6,-16348.5,-1.78937e+30
0,14706.8,9793.56,1.5353e+31
1,11783,-16654.4,-1.80182e+30
0,14951.5,9423.1,1.54599e+31
1,11364.9,-16950,-1.81436e+30
0,15186.9,9046.54,1.55675e+31
1,10939.3,-17235.1,-1.82698e+30
0,15412.9,8664.09,1.56758e+31
1,10506.7,-17509.6,-1.8397e+30
0,15629.3,8276.01,1.57849e+31
1,10067.2,-17773.3,-1.8525e+30
0,15836,7882.52,1.58947e+31
1,9621.07,-18025.9,-1.86539e+30
0,16032.9,7483.86,1.60054e+31
1,9168.67,-18267.4,-1.87837e+30
0,16219.8,7080.3,1.61167e+31
1,8710.23,-18497.6,-1.89145e+30
0,16396.7,6672.07,1.62289e+31
1,8246.06,-18716.3,-1.90461e+30
0,16563.3,6259.42,1.63418e+31
1,7776.42,-18923.5,-1.91786e+30
0,16719.5,5842.62,1.64556e+31
1,7301.62,-19118.8,-1.93121e+30
0,16865.4,5421.92,1.65701e+31
1,6821.94,-19302.3,-1.94465e+30
0,17000.7,4997.59,1.66854e+31
1,6337.69,-19473.8,-1.95818e+30
0,17125.5,4569.88,1.68015e+31
1,5849.16,-19633.1,-1.97181e+30
0,17239.5,4139.05,1.69184e+31
1,5356.66,-19780.3,-1.98553e+30
0,17342.7,3705.39,1.70362e+31
1,4860.5,-19915.1,-1.99935e+30
0,17435.2,3269.16,1.71547e+31
1,4360.97,-20037.5,-2.01326e+30
0,17516.7,2830.62,1.72741e+31
1,3858.39,-20147.5,-2.02727e+30
0,17587.2,2390.06,1.73943e+31
1,3353.08,-20244.8,-2.04138e+30
0,17646.7,1947.74,1.75154e+31
1,2845.35,-20329.5,-2.05559e+30
0,17695.1,1503.95,1.76373e+31
1,2335.51,-20401.5,-2.06989e+30
0,17732.5,1058.95,1.776e+31
1,1823.88,-20460.8,-2.0843e+30
0,17758.7,613.033,1.78836e+31
1,1310.78,-20507.3,-2.0988e+30
0,17773.8,166.468,1.8008e+31
1,796.538,-20540.9,-2.11341e+30
0,17777.7,-280.464,1.81334e+31
1,281.465,-20561.7,-2.12811e+30
0,17770.5,-727.482,1.82596e+31
1,-234.115,-20569.6,-2.14292e+30
0,17752,-1174.31,1.83866e+31
1,-749.879,-20564.6,-2.15784e+30
0,17722.4,-1620.66,1.85146e+31
1,-1265.51,-20546.7,-2.17285e+30
0,17681.6,-2066.27,1.86434e+31
1,-1780.67,-20515.9,-2.18797e+30
0,17629.7,-2510.84,1.87732e+31
1,-2295.05,-20472.3,-2.2032e+30
0,17566.7,-2954.11,1.89038e+31
1,-2808.33,-20415.7,-2.21853e+30
0,17492.6,-3395.79,1.90354e+31
1,-3320.18,-20346.4,-2.23397e+30
0,17407.4,-3835.6,1.91678e+31
1,-3830.28,-20264.2,-2.24952e+30
0,17311.3,-4273.27,1.93012e+31
1,-4338.32,-20169.3,-2.26517e+30
0,17204.2,-4708.53,1.94355e+31
1,-4843.97,-20061.7,-2.28094e+30
0,17086.2,-5141.11,1.95708e+31
1,-5346.91,-19941.4,-2.29681e+30
0,16957.4,-5570.72,1.9707e+31
1,-5846.83,-19808.6,-2.31279e+30
0,16817.9,-5997.1,1.98441e+31
1,-6343.42,-19663.3,-2.32889e+30
0,16667.8,-6419.98,1.99822e+31
1,-6836.36,-19505.5,-2.3451e+30
0,16507,-6839.09,2.01213e+31
1,-7325.34,-19335.4,-2.36142e+30
0,16335.8,-7254.18,2.02613e+31
1,-7810.06,-19153.2,-2.37785e+30
0,16154.2,-7664.97,2.04023e+31
1,-8290.21,-18958.7,-2.3944e+30
0,15962.3,-8071.22,2.05443e+31
1,-8765.48,-18752.3,-2.41106e+30
0,15760.3,-8472.65,2.06873e+31
1,-9235.58,-18534,-2.42784e+30
0,15548.3,-8869.02,2.08312e+31
1,-9700.2,-18304,-2.44473e+30
0,15326.3,-9260.08,2.09762e+31
1,-10159.1,-18062.4,-2.46175e+30
0,15094.6,-9645.58,2.11222e+31
1,-10611.9,-17809.2,-2.47888e+30
0,14853.2,-10025.3,2.12692e+31
1,-11058.3,-17544.8,-2.49613e+30
0,14602.4,-10398.9,2.14172e+31
1,-11498.2,-17269.2,-2.5135e+30
0,14342.2,-10766.3,2.15662e+31
1,-11931.1,-16982.6,-2.53099e+30
0,14072.8,-11127.2,2.17163e+31
1,-12356.9,-16685.2,-2.54861e+30
0,13794.4,-11481.3,2.18674e+31
1,-12775.2,-16377.2,-2.56634e+30
0,13507.2,-11828.4,2.20196e+31
1,-13185.8,-16058.7,-2.5842e+30
0,13211.3,-12168.3,2.21729e+31
1,-13588.4,-15729.9,-2.60218e+30
0,12906.9,-12500.9,2.23272e+31
1,-13982.8,-15391.1,-2.62029e+30
0,12594.2,-12825.8,2.24825e+31
1,-14368.7,-15042.4,-2.63853e+30
0,12273.4,-13142.9,2.2639e+31
1,-14745.8,-14684.1,-2.65689e+30
0,11944.7,-13451.9,2.27965e+31
1,-15114,-14316.3,-2.67538e+30
0,11608.2,-13752.8,2.29552e+31
1,-15473,-13939.4,-2.694e+30
0,11264.2,-14045.2,2.31149e+31
1,-15822.6,-13553.5,-2.71275e+30
0,10913,-14329,2.32758e+31
1,-16162.5,-13158.9,-2.73162e+30
0,10554.6,-14604,2.34378e+31
1,-16492.5,-12755.7,-2.75063e+30
0,10189.4,-14870,2.36009e+31
1,-16812.4,-12344.4,-2.76978e+30
0,9817.53,-15126.9,2.37651e+31
1,-17122,-11925,-2.78905e+30
0,9439.25,-15374.5,2.39305e+31
1,-17421.2,-11497.9,-2.80846e+30
0,9054.79,-15612.6,2.4097e+31
1,-17709.6,-11063.4,-2.828e+30
0,8664.38,-15841.2,2.42647e+31
1,-17987.2,-10621.6,-2.84769e+30
0,8268.28,-16059.9,2.44336e+31
1,-18253.7,-10172.9,-2.8675e+30
0,7866.71,-16268.7,2.46036e+31
1,-18509,-9717.55,-2.88746e+30
0,7459.93,-16467.5,2.47748e+31
1,-18752.9,-9255.83,-2.90755e+30
0,7048.19,-16656.1,2.49473e+31
1,-18985.2,-8788.02,-2.92779e+30
0,6631.75,-16834.4,2.51209e+31
1,-19205.8,-8314.42,-2.94816e+30
0,6210.86,-17002.3,2.52957e+31
1,-19414.6,-7835.31,-2.96868e+30
0,5785.78,-17159.6,2.54717e+31
1,-19611.4,-7350.99,-2.98934e+30
0,5356.78,-17306.3,2.5649e+31
1,-19796.1,-6861.76,-3.01014e+30
0,4924.13,-17442.3,2.58275e+31
1,-19968.5,-6367.92,-3.03109e+30
0,4488.09,-17567.5,2.60072e+31
1,-20128.6,-5869.79,-3.05218e+30
0,4048.92,-17681.7,2.61882e+31
1,-20276.2,-5367.66,-3.07342e+30
0,3606.92,-17785,2.63704e+31
1,-20411.2,-4861.86,-3.09481e+30
0,3162.34,-17877.2,2.6554e+31
1,-20533.6,-4352.69,-3.11635e+30
0,2715.47,-17958.3,2.67387e+31
1,-20643.3,-3840.47,-3.13803e+30
0,2266.59,-18028.2,2.69248e+31
1,-20740.1,-3325.53,-3.15987e+30
0,1815.96,-18086.9,2.71122e+31
1,-20824.1,-2808.17,-3.18186e+30
0,1363.89,-18134.3,2.73009e+31
1,-20895.1,-2288.73,-3.204e+30
0,910.641,-18170.4,2.74909e+31
1,-20953.1,-1767.52,-3.2263e+30
0,456.503,-18195.1,2.76822e+31
1,-20998.1,-1244.88,-3.24875e+30
0,1.75802,-18208.6,2.78748e+31
1,-21030.1,-721.129,-3.27136e+30
0,-453.309,-18210.6,2.80688e+31
1,-21048.9,-196.59,-3.29413e+30
0,-908.415,-18201.2,2.82641e+31
1,-21054.6,328.406,-3.31705e+30
0,-1363.27,-18180.5,2.84608e+31
1,-21047.1,853.531,-3.34014e+30
0,-1817.6,-18148.4,2.86589e+31
1,-21026.6,1378.46,-3.36338e+30
0,-2271.11,-18104.9,2.88583e+31
1,-20992.9,1902.86,-3.38679e+30
0,-2723.52,-18050.1,2.90592e+31
1,-20946,2426.4,-3.41036e+30
0,-3174.55,-17984,2.92614e+31
1,-20886.1,2948.76,-3.43409e+30
0,-3623.92,-17906.6,2.9465e+31
1,-20813.2,3469.6,-3.45799e+30
0,-4071.33,-17818,2.96701e+31
1,-20727.2,3988.61,-3.48205e+30
0,-4516.51,-17718.2,2.98765e+31
1,-20628.2,4505.45,-3.50628e+30
0,-4959.19,-17607.2,3.00845e+31
1,-20516.3,5019.81,-3.53068e+30
0,-5399.08,-17485.2,3.02938e+31
1,-20391.5,5531.35,-3.55525e+30
0,-5835.9,-17352.2,3.05046e+31
1,-20254,6039.77,-3.58e+30
0,-6269.39,-17208.2,3.07169e+31
1,-20103.7,6544.72,-3.60491e+30
0,-6699.26,-17053.4,3.09307e+31
1,-19940.8,7045.91,-3.63e+30
0,-7125.25,-16887.9,3.11459e+31
1,-19765.4,7543.01,-3.65526e+30
0,-7547.09,-16711.7,3.13627e+31
1,-19577.6,8035.71,-3.6807e+30
0,-7964.51,-16525,3.15809e+31
1,-19377.4,8523.7,-3.70631e+30
0,-8377.24,-16327.9,3.18007e+31
1,-19165,9006.68,-3.7321e+30
0,-8785.04,-16120.4,3.2022e+31
1,-18940.6,9484.32,-3.75807e+30
0,-9187.63,-15902.7,3.22449e+31
1,-18704.2,9956.35,-3.78423e+30
0,-9584.77,-15675,3.24693e+31
1,-18456,10422.4,-3.81056e+30
0,-9976.21,-15437.3,3.26952e+31
1,-18196.1,10882.3,-3.83708e+30
0,-10361.7,-15189.9,3.29227e+31
1,-17924.8,11335.7,-3.86378e+30
0,-10741,-14932.8,3.31519e+31
1,-17642.1,11782.3,-3.89067e+30
0,-11113.8,-14666.2,3.33826e+31
1,-17348.3,12221.8,-3.91775e+30
0,-11480,-14390.4,3.36149e+31
1,-17043.5,12653.9,-3.94501e+30
0,-11839.2,-14105.3,3.38488e+31
1,-16727.9,13078.4,-3.97246e+30
0,-12191.3,-13811.3,3.40844e+31
1,-16401.6,13495,-4.00011e+30
0,-12536.1,-13508.5,3.43216e+31
1,-16065,13903.4,-4.02795e+30
0,-12873.2,-13197.1,3.45604e+31
1,-15718.1,14303.4,-4.05598e+30
0,-13202.6,-12877.2,3.48009e+31
1,-15361.3,14694.7,-4.0842e+30
0,-13524,-12549.2,3.50431e+31
1,-14994.7,15077.1,-4.11263e+30
0,-13837.1,-12213.1,3.5287e+31
1,-14618.5,15450.3,-4.14125e+30
0,-14141.8,-11869.1,3.55325e+31
1,-14233,15814.1,-4.17007e+30
0,-14438,-11517.6,3.57798e+31
1,-13838.4,16168.2,-4.19909e+30
0,-14725.3,-11158.6,3.60288e+31
1,-13434.9,16512.4,-4.22831e+30
0,-15003.6,-10792.5,3.62795e+31
1,-13022.9,16846.6,-4.25773e+30
0,-15272.8,-10419.4,3.6532e+31
1,-12602.5,17170.4,-4.28736e+30
0,-15532.6,-10039.6,3.67862e+31
1,-12174,17483.7,-4.3172e+30
0,-15782.9,-9653.36,3.70422e+31
1,-11737.7,17786.3,-4.34724e+30
0,-16023.6,-9260.83,3.73e+31
1,-11293.8,18078,-4.3775e+30
0,-16254.4,-8862.28,3.75596e+31
1,-10842.6,18358.6,-4.40796e+30
0,-16475.2,-8457.97,3.7821e+31
1,-10384.5,18627.8,-4.43863e+30
0,-16686,-8048.15,3.80842e+31
1,-9919.57,18885.6,-4.46952e+30
0,-16886.5,-7633.06,3.83492e+31
1,-9448.24,19131.8,-4.50063e+30
0,-17076.5,-7212.97,3.86161e+31
1,-8970.76,19366.2,-4.53195e+30
0,-17256.1,-6788.14,3.88848e+31
1,-8487.43,19588.6,-4.56349e+30
0,-17425.1,-6358.82,3.91554e+31
1,-7998.55,19798.9,-4.59524e+30
0,-17583.3,-5925.29,3.94279e+31
1,-7504.42,19997.1,-4.62722e+30
0,-17730.6,-5487.81,3.97023e+31
1,-7005.34,20182.8,-4.65942e+30
0,-17867,-5046.65,3.99786e+31
1,-6501.63,20356,-4.69185e+30
0,-17992.4,-4602.1,4.02568e+31
1,-5993.6,20516.7,-4.7245e+30
0,-18106.7,-4154.42,4.0537e+31
1,-5481.56,20664.6,-4.75738e+30
0,-18209.7,-3703.89,4.08191e+31
1,-4965.82,20799.8,-4.79049e+30
0,-18301.5,-3250.79,4.11031e+31
1,-4446.72,20922,-4.82382e+30
0,-18381.9,-2795.41,4.13892e+31
1,-3924.58,21031.2,-4.85739e+30
0,-18451,-2338.03,4.16772e+31
1,-3399.71,21127.4,-4.8912e+30
0,-18508.6,-1878.93,4.19672e+31
1,-2872.45,21210.5,-4.92523e+30
0,-18554.7,-1418.4,4.22593e+31
1,-2343.12,21280.3,-4.95951e+30
0,-18589.3,-956.731,4.25534e+31
1,-1812.06,21337,-4.99402e+30
0,-18612.3,-494.204,4.28495e+31
1,-1279.59,21380.3,-5.02878e+30
0,-18623.8,-31.1108,4.31477e+31
1,-746.043,21410.3,-5.06377e+30
0,-18623.7,432.259,4.3448e+31
1,-211.761,21427,-5.09901e+30
0,-18612,895.617,4.37503e+31
1,322.928,21430.3,-5.1345e+30
0,-18588.7,1358.67,4.40548e+31
1,857.688,21420.2,-5.17023e+30
0,-18553.9,1821.13,4.43614e+31
1,1392.19,21396.8,-5.20621e+30
0,-18507.4,2282.71,4.46701e+31
1,1926.09,21360,-5.24244e+30
0,-18449.4,2743.12,4.49809e+31
1,2459.06,21309.8,-5.27892e+30
